지역,세부지역,좌표,년,월,"Total Monthly Precipitation
 (in millimeters)(강수량)","Mean Daily Air Temperature
 (in deg Celsius) 
평균 일일 공기 온도(도)","Mean Daily Minimum Air Temperature
 (in deg Celsius) 
 일일최소 온도(도)","Mean Daily Maximum Air Temperature
 (in deg Celsius)  
일일최대 온도(도)",Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops,과일
페루,TRUJILLO2,"35.7, -6.38",2015,12,0.0,19.2,20.0,23.7,0.20,0.70,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,아스파라거스
프랑스, CARPENTRAS1,"44.055079, 5.061186",2007,1,23.2,6.7,1.7,13.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061187",2008,1,78.4,7.3,2.2,13.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061188",2009,1,41.2,2.9,-1.3,9.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061189",2010,1,74.8,2.6,-1.1,7.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061190",2011,1,32.6,4.8,0.4,10.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061191",2012,1,22.2,6.1,1.6,12.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061192",2013,1,30.3,4.4,-0.4,10.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061193",2014,1,114.2,7.8,3.8,12.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061194",2015,1,78.3,6.1,1.9,11.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061195",2016,1,20.2,7.1,3.2,12.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061196",2007,2,28.0,7.6,2.3,14.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061197",2008,2,26.6,7.6,1.6,15.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061198",2009,2,30.6,6.7,2.3,11.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061199",2010,2,62.0,5.5,0.7,11.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061200",2011,2,20.1,7.0,1.9,13.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061201",2012,2,0.0,2.1,-3.9,9.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061202",2013,2,25.5,3.5,-1.7,10.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061203",2014,2,88.1,8.1,3.2,13.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061204",2015,2,76.4,5.1,0.6,11.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061205",2016,2,62.2,8.0,3.1,14.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061206",2007,3,32.2,9.9,4.0,16.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061207",2008,3,31.2,9.4,3.8,15.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061208",2009,3,31.6,10.0,3.5,16.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061209",2010,3,89.5,8.3,2.5,14.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061210",2011,3,57.7,10.0,4.0,16.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061211",2012,3,19.7,11.7,3.9,20.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061212",2013,3,77.1,8.8,3.9,15.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061213",2014,3,43.2,10.4,3.6,18.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061214",2015,3,57.6,10.7,5.3,16.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061215",2016,3,39.5,9.3,2.9,16.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061216",2007,4,44.0,15.5,8.2,23.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061217",2008,4,84.4,13.0,7.2,19.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061218",2009,4,93.2,13.8,7.8,20.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061219",2010,4,46.1,13.5,6.5,21.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061220",2011,4,46.8,15.7,7.9,24.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061221",2012,4,91.0,13.4,7.8,19.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061222",2013,4,90.3,12.6,6.1,19.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061223",2014,4,19.9,14.9,8.1,22,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061224",2015,4,46.8,13.9,7.0,21.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061225",2016,4,19.5,13.5,7.8,20.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061226",2007,5,95.4,18.3,12.4,24.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061227",2008,5,122.0,17.6,11.8,24.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061228",2009,5,40.8,19.1,11.7,26.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061229",2010,5,49.2,16.1,10.3,22.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061230",2011,5,8.9,19.3,11.1,27.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061231",2012,5,97.0,17.7,10.6,24.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061232",2013,5,111.1,14.6,9.1,20.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061233",2014,5,26.4,17.1,10.2,24.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061234",2015,5,4.0,18.7,11.6,25.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061235",2016,5,59.1,16.6,10.1,23.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061236",2007,6,79.8,21.1,14.3,28.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061237",2008,6,27.8,21.2,14.5,27.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061238",2009,6,50.6,21.9,14.2,29.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061239",2010,6,49.4,21.1,13.7,28.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061240",2011,6,63.8,20.9,14.4,27.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061241",2012,6,35.1,22.4,14.6,30.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061242",2013,6,4.0,20.7,13.5,27.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061243",2014,6,80.8,22.4,13.8,30.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061244",2015,6,90.6,23.0,15.2,30.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061245",2016,6,30.6,21.8,14.7,28.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061246",2007,7,8.6,23.2,15.2,31.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061247",2008,7,20.4,23.5,15.6,31.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061248",2009,7,9.0,24.7,16.7,32.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061249",2010,7,5.4,25.6,17.9,33.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061250",2011,7,41.4,22.2,15.0,29.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061251",2012,7,14.3,23.8,15.7,31.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061252",2013,7,91.1,25.0,16.4,33.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061253",2014,7,51.7,22.4,15.9,29.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061254",2015,7,7.1,26.6,18.2,34.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061255",2016,7,26.6,24.5,16.7,32.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061256",2007,8,14.2,22.3,15.0,30.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061257",2008,8,66.6,22.5,15.0,30.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061258",2009,8,22.8,25.2,16.6,34,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061259",2010,8,5.4,23.4,15.7,31.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061260",2011,8,47.3,23.4,15.0,32.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061261",2012,8,56.3,24.6,16.1,33.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061262",2013,8,14.8,22.9,15.5,30.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061263",2014,8,58.4,21.7,14.7,29.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061264",2015,8,79.9,23.4,15.8,32.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061265",2016,8,11.9,23.7,15.6,32.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061266",2007,9,53.6,18.3,11.2,26.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061267",2008,9,118.8,17.3,11.5,24.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061268",2009,9,112.0,19.4,12.8,27.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061269",2010,9,96.8,18.0,11.1,25.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061270",2011,9,62.3,20.3,13.5,28.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061271",2012,9,140.0,19.4,13.4,26.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061272",2013,9,68.3,19.4,12.8,26.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061273",2014,9,81.6,20.0,13.7,27.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061274",2015,9,34.4,18.2,11.8,25.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061275",2016,9,21.1,21.1,13.5,29.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061276",2007,10,11.8,13.3,7.4,20.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061277",2008,10,107.8,13.8,8.7,20.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061278",2009,10,81.8,14.5,9.2,21.0,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061279",2010,10,109.2,13.4,8.5,19.7,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061280",2011,10,26.9,15.3,9.3,22.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061281",2012,10,97.9,15.3,10.3,21.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061282",2013,10,71.1,16.9,12.4,23.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061283",2014,10,28.4,16.9,11.4,24.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061284",2015,10,175.8,12.9,7.8,19.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061285",2016,10,94.7,13.2,7.5,20.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061286",2007,11,56.8,8.1,7.4,14.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061287",2008,11,127.4,8.9,8.7,13.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061288",2009,11,72.2,10.5,9.2,16.4,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061289",2010,11,59.7,8.9,8.5,13.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061290",2011,11,172.5,10.8,9.3,17.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061291",2012,11,135.1,10.1,10.3,15.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061292",2013,11,48.4,7.9,12.4,12.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061293",2014,11,266.1,12.0,11.4,17.1,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061294",2015,11,32.6,10.5,7.8,17.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061295",2016,11,159.3,9.5,7.5,15.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061296",2007,12,15.2,4.2,-0.2,10.5,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061297",2008,12,139.2,4.8,1,9.9,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061298",2009,12,94.0,6.1,2.4,10.3,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061299",2010,12,19.2,4.8,0.9,8.8,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061300",2011,12,10.8,7.0,2.3,12.6,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
프랑스, CARPENTRAS1,"44.055079, 5.061301",2012,12,16.1,5.9,1.2,11.2,0.20,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아티초크
